m/z	YBR059C	YGL021W	YBL009W	YNL020C	YGL180W	YJL095W	YGR188C	YGR262C	YBR274W	YIL035C	YOR061W	YNL298W	YFR014C	YOL016C	YML057W	YLR433C	YKL139W	YPR111W	YDL101C	YKL048C	YBL016W	YDR283C	YJL165C	YLR113W	YOR267C	YKL101W	YJL106W	YPR106W	YCL024W	YDR122W	YLR096W	YOR233W	YCR091W	YKL168C	YLL019C	YHR082C	YGR040W	YPR073C	YNL307C	YOR351C	YOR231W	YPL140C	YDL079C	YKL171W	YNL099C	YJL128C	YPL031C	YDR490C	YOL100W	YDR466W	YIL042C	YNR032W	YDL134C	YDL188C	YDR075W	YPL179W	YBR276C	YGR123C	YML016C	YIL095W	YKL116C	YDL214C	YAL017W	YOL045W	YLL010C	YLR019W	YDL006W	YBL056W	YBR125C	YOR090C	YCR079W	YHR076W	YKL198C	YJR059W	YDL230W	YOR208W	YLR248W	YMR139W	YFL033C	YER129W	YCR008W	YIL113W	YDL047W	YNL032W	YOL113W	YPL026C	YMR216C	YHR030C	YPR054W	YDR477W	YDR523C	YNR031C	YLR362W	YJL187C	YBL088C	YJR066W	YGL179C	YJL164C	YPL203W	YKL166C	YDR247W	YBR097W	YLR240W	YBR028C	YHR135C	YNL154C	YDL025C	YOL128C	YGL059W	YGR203W	YKL161C	YMR291W	YKL126W	YMR104C	YPL141C	YPL150W	YPL236C	YIR026C
830.4937	-0.169509919	0.336906746	-0.060149663	-0.063981346	-0.079957421	0.04577904	-0.380317936	0.043660901	0.281270053	0.057963225	-0.138261127	-0.020632651	0.291178377	-0.04507209	-0.147688366	-0.056306853	-0.414641675	0.43252321	-0.080877528	-0.158641844	-0.138334879	-0.174061331	0.294394414	-0.042583452	0.069795477	-0.240089934	-0.222261376	0.006231558	0.058546018	0.019012041	-0.392374198	-0.2093167	-0.055204145	0.062602218	0.043109807	0.175006274	0.039210009	-0.00995017	-0.005422784	-0.301896817	0.090024426	0.075179922	-0.198969074	0.300842049	0.129508885	-0.580926767	0.146221955	0.151360434	-0.182406166	-0.037629562	0.124710599	-0.593279465	-0.056779468	0.409658503	-0.372172477	0.259114224	0.133549071	-0.581957868	0.007647849	-0.143051053	-0.004830772	0.056149871	-0.09314698	0.538526519	-0.146003474	-0.092054728	-0.232592848	-0.086827859	0.277016416	0.278179178	-0.099782947	-0.087566069	0.442169967	0.222113585	-0.05932321	0.078734283	0.031868864	0.033293462	-0.209772641	-0.007892873	0.193969392	-0.232150054	-0.032422697	-0.027689867	0.143372384	0.022273371	-0.011646735	0.088381555	-0.960285063	-0.077636106	-0.051851011	-0.095966576	-0.241309284	-0.10756577	0.035803068	0.217825723	-0.243429161	0.315710534	-0.288365687	-0.071731737	-0.466340568	-0.653253126	0.031564372	0.177367393	-0.170534841	0.439185742	0.122608362	0.043598037	0.25974352	0.130789131	-0.048819804	0.084413894	-0.404103395	0.219452654	-0.203190943	-0.132130136	-0.024681619	0.423051361
830.8738	0.366397557	0.127499307	0.314880493	1.192111031	-0.130435839	0.413556543	1.178479761	0.249406885	0.10439504	0.507207065	0.334368514	0.14238854	0.159942931	0.182255421	0.60113437	0.044596449	1.310744512	-0.127686255	0.068863918	0.924625458	0.420175635	0.510275137	-0.034447285	-0.111872808	0.237792056	0.225147049	0.219942187	0.262327637	0.101797853	0.105049871	0.943831949	0.102454273	-0.078133021	0.075643855	0.341077946	0.150932065	-0.01313044	0.315350392	-0.131601492	0.704934061	-0.280889943	0.562751244	0.595907008	0.268655366	0.166956674	0.818679262	-0.450381055	-0.35657419	0.571088013	1.364329873	-0.054553402	0.997928604	0.621622893	0.243704201	0.243849015	0.243954599	0.084560081	0.337654241	0.677384353	-0.3291443	0.364022539	0.328047501	0.485032559	-0.306620576	-0.015876862	0.060452698	0.145509472	0.544445497	-0.032759926	-0.748479652	0.711461277	-0.173968249	0.148138134	-0.031104637	0.196189929	0.225680522	0.258576443	-0.752431444	0.201025443	-0.044118912	0.2557064	-0.474175345	0.483691775	0.227822998	-0.128413885	-0.126368288	0.424216576	0.188494589	-0.354409718	0.45391802	0.080200895	0.572965837	0.732739695	0.384337347	-0.02251628	0.453294519	1.133798475	0.155363881	-0.07744136	0.259439551	1.232746715	0.631761656	0.312469529	-0.121233423	0.139205486	-0.521118847	0.29645701	-0.17995274	0.135480057	-0.290357372	-0.235778304	-0.408235518	-0.771933724	0.487208661	0.022266578	-0.087625365	0.328169059	-0.181536474
830.9759	0.819129931	0.084498471	0.523331933	0.803694569	-0.116361023	0.524872623	1.029265996	0.186545463	0.111341965	0.719200529	0.160149752	0.046786129	0.041352298	0.843312082	0.407704409	-0.010982537	0.808036918	-0.069356096	0.487083335	0.678935572	0.825991956	0.659690116	0.078435312	-0.262652327	0.201123223	0.257144369	-0.140532459	0.073705349	-0.154804417	0.260861676	1.139382774	0.02607379	0.750719947	-0.068315136	0.425887334	0.155946918	0.061419649	0.427847354	-0.180224698	0.974172312	0.050374817	0.724479527	0.577754296	0.295950102	0.073813533	0.829406738	0.176027432	-0.232095595	0.652311434	0.951795555	-0.231079168	1.316160955	0.827621082	0.425600384	0.288034691	0.437490652	0.057149152	0.394411112	0.675586729	-0.431357885	0.368402203	0.530076844	0.594683773	0.09490817	0.614578356	-0.07981142	1.98266761	0.223944008	0.019721545	-0.537387696	0.422071279	0.011377442	0.075499744	0.089571273	0.270408307	0.261825048	0.2809806	0.921502647	-0.069325683	0.010605662	-0.201938445	-0.461480978	0.639241143	0.532795382	-0.108773749	-0.077628738	0.10961953	0.442347745	-0.860083424	0.616234087	0.103424103	0.853452975	3.115947153	0.778678307	0.066223346	-0.02155825	1.131978716	0.298879933	0.069423728	0.820958584	0.4466819	1.291258918	0.603628433	-0.266423689	0.870408529	-0.617358276	0.525737572	-0.124181342	0.039192198	-0.190499471	-0.024682362	-0.035497538	-1.374793731	0.488135707	-0.402692593	-0.250358408	-0.222610881	0.13774038
831.4946	-0.199235178	0.281018024	-0.037236787	-0.075784878	-0.008271414	0.046674783	-0.324407473	-0.012638505	0.232843088	-0.058648745	-0.219089523	-0.128594982	0.189385726	-0.41266639	-0.097168385	-0.036320626	-0.389617449	0.413765468	-0.217645149	-0.230296217	-0.279724439	-0.194806274	0.372658677	-0.126544365	0.190628714	-0.280384698	-0.144261439	-0.157383203	0.098289398	-0.026093473	-0.519622558	-0.098596051	-0.121918595	-0.097195845	-0.009012178	0.22229701	0.244499336	-0.129536503	0.048971943	-0.253517391	0.253092284	-0.07197299	-0.129160006	0.215106278	0.112701424	-0.749296171	0.021786907	0.129862599	-0.126517112	-0.089046118	0.13510836	-0.913989253	-0.159287891	0.344851935	-0.269265884	0.221756316	0.054994243	-0.470447384	-0.038241313	0.062954765	-0.06784918	-0.056807772	-0.123369889	0.508394392	-0.191487167	-0.017018763	-0.068220764	-0.150167716	0.180484738	0.276284214	-0.097742997	-0.160439208	0.471881488	0.144683595	-0.276377515	0.204356927	-0.131005309	0.149289856	-0.184666553	-0.070245655	0.048770358	-0.00429179	-0.049470417	-0.217189458	0.145018141	0.044315075	0.119281362	0.058863815	-0.889757766	-0.006763431	-0.133731408	-0.237917837	-0.214177599	-0.27568101	0.043485976	0.22216796	-0.475356412	0.154123714	-0.375385999	-0.205011859	-0.424617338	-0.569338324	0.043082705	0.041145075	-0.470212473	0.514066207	-0.04475598	0.064473117	0.209587891	0.198339458	0.032895306	-0.083597322	-0.402794294	0.296228355	-0.062724435	-0.177564018	-0.033022098	0.392832074
832.5675	0.10622671	0.052254672	0.291962901	0.033374402	-0.063093732	0.275354309	0.200735467	0.477598514	0.462673942	0.63115215	0.163447658	0.296626132	0.506029887	0.23804504	0.120857725	0.220132442	0.07736722	0.43912951	0.186105867	0.310699948	0.209831374	0.028350043	0.605172494	-0.031495011	-0.087786297	-0.037060947	0.214692938	0.150173686	0.457940748	0.096781842	-0.02119569	0.250396427	0.113892445	0.177298868	0.398995519	0.174608279	0.174618986	0.166212246	0.366464623	-0.071332026	0.406570906	0.511605353	0.241239385	0.804896328	0.172663621	0.196069015	0.03591051	0.205148832	0.143578974	0.241843811	0.010116949	0.139800656	0.292093142	0.188037482	0.113104252	0.642522452	0.157767934	-0.13831466	0.212231887	-0.130227449	0.255869381	0.443395342	0.196575105	0.484859902	0.037441896	0.087173909	0.188702805	0.068534954	0.270101285	0.296088876	0.081850422	0.344060293	0.306002577	0.211591588	0.021518883	-0.085263883	0.444372725	0.11150161	-0.157171487	-0.045105758	0.057374782	-0.116465514	0.54547943	0.172759567	0.640565181	0.5256893	0.134506572	0.438455989	-0.905617779	0.291882716	0.492404581	0.380788341	0.250861099	0.18465724	0.228412887	0.314522827	0.290898842	0.416574069	-0.018745547	0.279690086	0.406054236	0.232542099	0.416526667	0.359617245	0.405985438	0.231993498	0.048400062	0.106378879	0.146277611	0.359700706	0.12992282	0.511990076	-0.222197196	0.43292118	-0.057616309	-0.035538738	-0.236089956	0.585786425
833.0093	0.003572739	0.065606307	-0.003936953	-0.1128693	-0.02133786	-0.004798095	0.135008593	0.267231898	0.033676471	-0.0424252	-0.030037786	0.354958505	0.044480605	-0.130731522	-0.048539734	-0.027477344	-0.341074181	-0.064813019	-0.09155293	-0.172402919	0.056575768	0.001266688	-0.034926863	0.107314549	0.061916604	0.189706508	-0.352308966	-0.025628989	-0.031461941	-0.044017449	0.044401511	-0.242578703	-0.161481958	-0.027710272	-0.038000977	0.072807463	0.01909759	0.0941415	0.075325183	0.055626328	-0.078011005	-0.080726995	-0.015446274	0.118764995	-0.025340947	-0.41202585	-0.193233178	0.02419195	-0.01071847	-0.118887319	0.078422813	-0.09444447	-0.074927205	-0.031799951	-0.061276148	0.103803603	0.11196744	0.081153319	0.010203106	0.136870658	0.080100937	0.046550335	0.104653817	-0.0559953	0.025506267	-0.081815876	-0.032349699	-0.214203705	0.114023877	-0.008768821	0.096485514	-0.032000566	0.159658359	0.056957818	0.136543212	0.04091593	0.011613438	-0.193631715	-0.013647722	0.13847071	-0.016208637	0.200867129	-0.026584714	-0.085826908	-0.023922796	-0.045379677	-0.110409086	-0.096693213	-0.029589922	-0.029197761	-0.078290546	0.108027879	0.016703052	-0.050578597	0.143700096	0.028674559	0.097325191	0.208472173	-0.145464403	-0.008661859	-0.692902278	-0.546388831	-0.163925612	0.025585172	-0.194761197	0.012289833	0.034647524	-0.046693628	0.010636503	-0.067883223	-0.18105862	-0.005417064	-0.098112052	-0.080028119	0.061717851	-0.044648999	0.20085985	-0.370100374
833.5197	0.51407281	-0.484560338	0.298108807	0.158941768	0.094157062	0.137477779	0.158706242	0.333149236	-0.413210825	0.292990387	-0.037945819	0.512903987	-0.148480273	0.34731241	-0.085681022	0.015470677	0.637172001	-0.316243444	0.493727018	0.158631397	0.692826447	0.154340738	0.040278299	-0.001310765	-0.044582769	0.266098132	0.704470955	-0.058028693	1.087885224	0.053531203	0.153013151	0.69073985	0.625225966	0.47729675	0.153932314	0.09029989	0.130912573	-0.129999989	0.067371095	0.182018766	-0.523215264	0.349523565	0.182995719	-0.37600849	-0.01981739	1.349462901	-0.067664101	0.116828483	0.177640227	-0.128993188	-0.294402708	0.36911376	-0.065479376	0.229306154	0.603358252	0.657352422	-0.189786636	0.566638737	0.135491459	0.110094338	0.080021806	-0.347699566	0.541761389	-0.315195517	0.305850674	0.13326533	0.237312801	0.092746803	-0.404481936	-0.208440272	0.137791013	0.024701548	-0.743755052	0.38012509	0.443699917	-0.287648218	0.076389392	0.22224637	0.128172142	0.060205043	0.053969317	0.595443533	0.182815855	0.40868439	0.503621068	0.342328191	-0.086181504	0.112770489	-0.474602997	-0.045403765	0.527690724	0.705019434	0.429281826	0.674353251	0.007326904	-0.089457181	0.862908847	0.190444207	0.216668355	0.42542072	0.548912858	0.511275535	0.185384695	-0.079012658	0.548210325	-0.30388119	-0.135724447	-0.457017125	-0.154050467	-0.160638077	-0.757854063	0.143923258	0.359697418	-0.072075899	0.078056283	0.100157141	-0.170749204	1.044810737
834.5258	0.4244146	-0.483824197	0.281408147	0.216549523	0.05611653	-0.013048843	0.056740204	0.186438002	-0.244797049	0.334387164	-0.019373262	0.498006948	-0.116833839	0.248699142	-0.084124306	-0.061874584	0.601369488	-0.341586003	0.210792535	0.252438544	0.459206672	0.134601284	0.10215563	-0.034473933	-0.101800866	0.165659783	0.597936388	-0.03260818	0.94081147	0.052570553	0.124451618	0.727645964	0.490929659	0.402001456	0.058010729	0.185346576	0.14315045	0.018648924	0.029540663	0.160784238	-0.495732146	0.38371575	0.191522233	-0.429996761	0.035376433	0.988456019	-0.128737815	-0.148198342	0.081639447	-0.084697114	-0.266574736	0.264178759	-0.04724595	0.081876244	0.446249648	0.534472665	-0.200758651	0.381219723	0.071537971	-0.043203672	-0.037073903	-0.389195572	0.462937485	-0.278121223	-0.015097947	0.343155454	0.074313467	0.142912991	-0.312657312	-0.14790139	0.116002296	0.025209594	-0.704790119	0.335209267	0.34198083	-0.391544061	-0.043225746	0.147473243	0.104311571	0.118749115	0.088196239	0.209136514	0.232236242	0.316063042	0.410667261	0.21557582	-0.146327651	0.024111263	-0.636681134	-0.085623378	0.581519478	0.461276542	0.125191319	0.580937542	-0.26333599	0.022087494	0.644664752	0.16808783	-0.044590087	0.39467164	0.568238276	0.276548636	0.190105297	-0.162509117	0.326467867	-0.401303683	-0.083791519	-0.448238823	-0.144628175	-0.120319907	-0.529249997	0.215948041	0.231080946	-0.092014449	0.057869124	-0.004293001	-0.489227805	0.864612854
834.5767	0.072807276	-0.140614221	0.218416752	0.042140661	0.012350536	-0.038331372	-0.266932733	0.273707636	0.153430221	0.290240096	-0.102038825	0.264491017	0.214015604	0.192940787	-0.047226312	-0.2165369	0.127177275	0.124614947	0.053177165	0.215331892	0.228748877	-0.099336623	0.06584133	-0.04988857	-0.080758652	-0.093032533	0.301834949	-0.008915646	0.380320643	0.105837363	-0.278531192	0.252868632	0.246292387	0.019605826	0.102758774	0.074605704	0.068677435	0.054412302	-0.00874681	-0.160268063	-0.05214789	0.226353593	-0.048344879	-0.224574255	0.081865017	0.242254659	0.030451538	0.000821544	-0.15770233	-0.12802539	-0.093117651	-0.080979542	-0.227034825	0.359925471	0.115769439	0.319305046	-0.012530416	-0.328782722	0.039374408	-0.126411665	-0.05870828	-0.044530563	0.06820009	0.186725871	-0.264475686	0.133319144	0.047072476	0.336273707	-0.16186592	0.067920411	-0.079331166	0.065591165	0.097970018	0.200619247	-0.038155067	-0.084876735	-0.088187908	-0.035799864	-0.092214705	-0.236822892	0.265877602	-0.217499481	0.066336861	0.054127312	0.15440298	0.117383748	-0.087951158	-0.138960712	-0.837035086	-0.041949501	0.034404799	0.192621377	-0.107041675	0.161790381	-0.059579564	-0.113334216	0.200775836	0.123794092	-0.07415074	0.019139595	0.102696936	-0.276837118	0.056296463	-0.011105899	0.16957733	-0.008776694	-0.059764324	-0.116826385	0.073115371	0.078470622	-0.09783539	0.13899665	0.035321498	0.024546057	-0.082419149	-0.033446505	-0.119705339	0.875737997
835.5328	0.471067658	-0.264329364	0.261796586	0.256716806	0.142907062	0.35944348	0.235274526	0.080761173	-0.36775951	0.311832969	0.176138181	0.277725855	-0.299595871	0.334567681	0.174197668	0.119251488	0.408111537	-0.386457855	0.388149652	0.268115416	0.459750449	0.191731966	-0.03795791	0.038213578	0.01962991	0.268108384	0.086968972	-0.084543038	0.278910153	0.14261167	0.164317813	0.344029408	0.421085575	0.205410039	0.124161692	-0.003993786	0.078417672	-0.044805652	-0.113632892	0.162831921	-0.273864157	0.080020339	0.180595624	0.242902483	0.247322799	0.961708281	0.016373185	-0.20521668	0.210143971	0.020166294	-0.404684676	0.443065041	0.173511104	0.00819061	0.428832016	0.243596326	0.075563572	0.449070376	0.092000636	0.113581784	0.105475159	-0.313906849	0.252214457	-0.469226182	0.316348108	0.166896176	0.202965327	0.259292164	-0.184777406	-0.180319363	0.178278037	0.014372399	-0.261291008	-0.14789318	0.268259371	-0.160288792	0.054167706	0.234774036	0.134107787	0.025196065	0.027182335	0.403706633	0.14608888	0.314065202	0.174368771	0.126577066	0.009906457	0.167140739	0.123361337	0.08772374	0.366076178	0.578760398	0.421266234	0.545282497	0.11621212	-0.115180089	0.660944213	0.075559597	0.682181471	0.239644736	0.908761603	1.007720273	0.218310389	-0.194161157	0.580284105	-0.407486396	-0.049633875	-0.12114025	-0.189875849	-0.21320974	0.194607637	0.071336186	-0.339906473	-0.075239144	0.132455924	0.063127419	-0.223703327	0.089362519
836.5358	0.428751756	-0.234447149	0.244856545	0.320854372	0.145597184	0.303144244	0.179673422	0.108447612	-0.457452601	0.254262682	0.17243692	0.270306734	-0.299604699	0.271103872	0.147533319	0.032212068	0.42612811	-0.442611447	0.352413961	0.266270591	0.418757352	0.173525354	-0.061001742	0.033244178	0.067535063	0.33898152	0.096216316	-0.105045455	0.267833697	0.123590294	0.172375665	0.303173742	0.364810645	0.198125358	0.084952874	0.007501606	0.095179099	-0.064439927	-0.081407375	0.178043692	-0.213236232	0.065403752	0.153589612	0.188533976	0.236672337	0.91526898	-0.036083096	-0.12695524	0.211046198	0.038720065	-0.274342779	0.422849786	0.132342388	-0.010144284	0.412863058	0.221420287	0.178350263	0.439130669	0.076566537	0.139624802	0.066130215	-0.372270631	0.238105685	-0.539800834	0.31097492	0.140288995	0.181728252	0.277881826	-0.132838021	-0.188586354	0.135687336	0.015031898	-0.275406263	-0.145872653	0.295039219	-0.210773701	0.04109357	0.22478565	0.080302998	0.049584165	0.011515305	0.456679165	0.138449511	0.283071202	0.18240064	0.146628472	0.048276651	0.118327815	0.130642908	0.037550871	0.323891512	0.54343099	0.373863226	0.5219501	0.141227127	-0.12016509	0.619047198	0.041384576	0.729152765	0.231474352	0.920262534	0.965247645	0.150502881	-0.133592515	0.518482145	-0.387507137	-0.105929706	-0.068140594	-0.122826372	-0.186220593	0.249862195	0.051485126	-0.324189503	-0.076230167	0.124580627	0.141411949	-0.204841035	0.090362037
837.1562	2.163944784	0.189371478	0.608925474	1.389000087	-0.143393615	0.387130995	1.463708382	0.096367002	0.207020492	1.023882747	0.702725233	0.256801619	0.344084389	2.195432457	1.014485019	0.135629126	2.328539006	-0.313534142	1.470542483	1.223001879	2.412619975	0.976582915	0.235589813	-0.270160482	0.341514021	0.144093294	-0.113378795	0.229738622	-0.109343193	0.712853926	1.552947675	0.31003535	0.649721136	-0.101173102	0.919194983	0.364558902	-0.004956904	0.490291762	-0.341083892	1.289106022	-0.310039007	1.240504719	0.977055311	0.486058538	0.070388466	4.099826323	-0.816238341	-0.475079071	0.897425743	1.728348113	-0.278264265	1.672081342	0.978140083	0.356395756	0.579841875	0.660045186	-0.052236975	0.563518641	1.104183189	-0.692139907	0.617959625	1.004997474	0.754297248	-0.23454435	0.64414353	0.140967277	1.622477091	1.285938158	-0.061020198	-0.753364698	0.890846162	-0.025155658	0.185422695	-0.096199856	0.470069437	0.573646781	0.473526923	-0.700613521	0.330757825	0.068432262	0.515259833	-1.013964868	0.730323464	1.733598302	0.106043989	-0.272240178	0.543250661	0.254878646	-0.871941073	0.767830042	0.322612228	2.282962641	2.802129349	2.139579964	0.160356493	0.309531894	1.971701762	0.203429892	-0.079184567	2.268473305	2.217366138	2.403399952	0.522060967	-0.369752026	2.269051434	-0.846502472	0.365903235	-0.022271826	0.295803514	-0.39016774	0.017686627	0.032390411	-1.927653515	0.670883267	0.451380133	-0.238178835	0.158309533	0.498133347
837.5367	0.317437181	-0.220991213	0.281977023	0.237486005	0.063918251	0.295613696	0.223509749	0.082153118	-0.396340615	0.262988557	0.164807342	0.250271375	-0.221446009	0.296653714	0.183982991	0.028173929	0.398403638	-0.368660229	0.364086796	0.26388008	0.387713514	0.201065756	-0.072391217	0.04040779	-0.005946561	0.297815612	0.104632346	-0.087939835	0.266434522	0.149896625	0.153261633	0.338337745	0.31780745	0.18596634	0.102137418	0.018079716	0.064348123	-0.056271911	-0.08510052	0.165118727	-0.052920193	0.050029241	0.192824446	0.236202892	0.255934552	0.813081849	-0.006613079	-0.127511599	0.198029643	0.011714645	-0.229358683	0.374648291	0.134347803	-0.02410315	0.383562413	0.216232624	0.188890176	0.471045396	0.066764891	0.146422059	0.093514494	-0.312783264	0.233896763	-0.503356938	0.280129484	0.213818129	0.133668532	0.27979794	-0.1222809	-0.24748906	0.176324368	0.007039601	-0.230509597	-0.151379298	0.265212751	-0.140762411	0.093752834	0.194058703	0.111919232	0.048905212	0.054279692	0.385226573	0.120728937	0.257546808	0.140971051	0.175033334	0.021121136	0.11309013	0.167692194	0.020638019	0.354532839	0.48804281	0.353596966	0.477166595	0.125448953	-0.162750832	0.549191031	0.060394092	0.766059797	0.185248778	0.893584957	0.978598154	0.233352562	-0.138137347	0.458444908	-0.389322828	-0.046660576	-0.149012359	-0.1878393	-0.170285008	0.219965089	0.023692037	-0.239643188	-0.076756331	0.178478144	0.160489838	-0.168097564	0.109127468
838.5435	0.348636792	-0.154434569	0.180786768	0.180452084	0.167789712	0.193002527	0.223815733	0.16924112	-0.195989544	0.122048466	0.295762082	0.164242379	-0.063136715	0.197311277	0.132926204	0.063589653	0.308003286	-0.514067826	0.215615907	0.11193545	0.378540904	0.132537301	-0.102319119	0.092588162	0.008688567	0.183842393	0.005626986	-0.145184521	0.172656648	0.173208668	0.063216492	0.18756613	0.262087835	0.161468091	0.030728077	-0.052179602	0.014956133	-0.065369477	-0.070263669	0.241637644	-0.214537065	0.016328641	0.187087716	0.173323565	0.282825053	0.690945729	0.065907973	-0.058719975	0.117441158	0.004783984	-0.177105722	0.332436573	0.009435652	-0.093383863	0.322809227	0.123696779	0.043226588	0.372224789	0.063068258	0.107416925	0.03008037	-0.339440423	0.236298655	-0.505339625	0.220569623	0.204188583	0.133141787	0.197440047	0.038487018	0.052031063	0.025784498	-0.056037327	-0.069289024	-0.147041187	0.164526769	-0.099394315	-0.013772117	0.081808897	0.024416035	0.115320381	-0.084154549	0.392543109	0.054604301	0.308714594	-0.039452222	-0.056267554	0.068839141	0.042795844	0.192119461	-0.033673142	0.248741431	0.465898175	0.106732679	0.481892781	0.075492917	0.030671261	0.640574845	-0.077256047	0.470467328	0.174817576	0.622860669	0.778655307	0.169519153	-0.166904095	0.459651608	-0.333622916	-0.057759221	-0.061866416	0.00739839	-0.130082789	0.292442834	0.083166108	-0.243898353	0.022775182	0.171613424	-0.103001088	-0.092694402	-0.106751983
838.6034	-0.025964548	-0.149808175	0.077027862	0.025070159	-0.087085073	0.119788195	-0.21873826	0.047881833	0.035729902	-0.001046411	0.321514527	0.101187906	-0.096130829	0.011356835	0.123976996	-0.071074078	-0.121092745	-0.275177393	-0.039599775	-0.051671799	0.02036892	0.065445012	-0.138202914	0.045131008	0.149713521	0.031014855	-0.14293793	-0.044791372	-0.22456362	0.172328619	-0.082710847	-0.013825801	0.125563409	0.174853261	0.005701392	-0.122540682	-0.071592923	-0.052287045	-0.154701388	0.001686354	-0.133176308	0.093816186	-0.064275643	0.119423827	0.233103718	0.139016467	-0.020659646	0.009576999	-0.1174249	0.018613994	-0.183060223	0.078986529	-0.095055277	-0.062431701	0.021728758	0.129493838	0.081847955	0.061993365	-0.028990165	0.117856266	-0.104106212	-0.067826727	0.007239968	-0.389811432	0.17636534	-0.052704206	-0.082853751	-0.154652678	-0.318261981	0.192074301	-0.016041196	0.039821374	-0.13893866	-0.177276123	0.236291087	0.010621083	-0.111979438	0.1182414	-0.070621681	0.036400793	0.00031191	0.296850678	-0.250678272	-0.032838709	0.066745686	0.069487443	0.135693052	0.023960572	0.386917195	0.092045709	0.268170835	0.091700633	0.112433152	0.098797545	-0.10934692	0.134723887	0.435358759	-0.322148041	0.289728856	0.042928547	-0.02723302	0.389093896	0.015491642	-0.16087137	-0.027292757	-0.18084436	-0.013160045	-0.171775263	-0.019140141	0.066949573	0.132050857	0.068790437	0.072606571	-0.182912001	0.030159001	0.11425799	-0.026469552	-0.383431567
840.5117	-0.332686985	0.018528864	0.047842369	-0.156570905	-0.252097626	0.021701568	-0.045437194	-0.029934256	-0.104562044	0.056530047	0.04275117	-0.050916714	-0.020598492	-0.219339187	0.054624106	0.166244269	-0.104384635	0.207843609	-0.225155923	-0.604931274	-0.266771597	-0.533465639	0.152885468	0.042174474	0.004823248	0.081789544	-0.365977251	-0.034602102	0.206446664	0.160982439	-0.22944524	-0.491989091	-0.322943162	-0.132303602	-0.083759414	0.047928773	0.14823488	0.069828807	-0.008287605	-0.153794539	0.220930765	0.273952615	-0.13212542	0.03386314	-0.115910947	-1.138829051	0.164457823	0.397078921	-0.12330387	-0.067005361	0.112231485	-0.054491796	0.053200713	-0.011239488	-0.143034586	0.146221797	0.01485645	-0.082883664	-0.051755272	0.031661696	-0.166741923	0.020922878	-0.105044874	0.172564024	-0.003016467	0.055462736	-0.056928522	-0.263968947	0.182286172	-0.064940658	-0.647708262	0.02163738	0.162532269	-0.128957913	-0.091736163	0.088233005	-0.222078307	-0.060335549	-0.051415465	-0.023737496	-0.276851996	0.311076066	-0.301467698	-0.162000666	0.057015579	0.327593166	-0.115387201	0.052066486	0.287130743	-0.102082754	0.010822221	-0.13362757	-0.097278106	-0.206689609	0.06939247	-0.101651198	-0.066160593	0.081635468	-0.163757014	-0.18651337	-0.598858472	-0.788197909	0.140101608	0.053344284	-0.22658439	0.402860085	0.102870538	0.058202875	-0.064856655	0.058832	-0.105399892	0.18339812	-0.219815456	0.017861954	0.008719537	0.087005152	-0.092280181	-0.45079431
846.5824	0.318826608	-1.21800657	0.159101347	-0.258427354	0.238192626	-0.143538084	0.036618931	0.003113524	0.063241303	0.042199397	-0.038231832	-0.136362081	-0.166632225	0.299388589	-0.255739799	0.045201789	1.424541479	-0.883583744	0.413419027	0.638509301	0.284692242	0.233718822	-0.631996579	0.313037581	-0.002046075	-0.20517714	-0.553716224	-0.006980378	-0.554934444	0.41383916	-0.058356523	0.515852391	0.485939444	-0.101456941	0.275492552	-0.654415623	0.034014381	0.001403308	-0.657635817	-0.017722071	-0.388196444	0.188965225	0.157607037	-0.383808377	-0.011396073	0.563084242	0.312880243	-0.511184291	-0.216396604	-0.335322964	-0.325716592	0.793304095	-0.077927609	0.258421329	0.307513466	-0.396225966	0.24004886	-0.091931578	-0.118110757	0.065305721	-0.233626403	-0.532973345	-0.292207121	-0.762468142	-0.061274527	-0.083004342	0.494427875	0.711450011	-0.362875938	-0.38865992	-0.168010396	0.087953552	-0.808406866	-0.566574623	-0.516152039	-0.109560399	-0.18957159	-0.121161415	0.056693935	-0.738329693	0.056765279	-0.00640415	0.033840392	0.18457845	-0.650166214	0.2805825	0.02552066	0.198760919	2.058312571	0.017992674	-0.504061036	0.076788961	-0.105404003	0.311475429	-0.458250936	0.028994738	0.161180306	0.313390171	-0.465877976	-0.0356701	0.353484529	0.387234199	0.071740403	-0.451407388	0.64352023	-1.209801573	-0.115846043	-0.040796674	-0.877692876	0.160414824	-0.096282216	0.190375621	-0.153235063	-0.61022464	0.004808048	-0.216041455	-0.092082086	0.173887339
