id	name	formula	mz	mod	ion
C04106	2-(Hydroxymethyl)-4-oxobutanoate	C5H8O4	113.024407	-H2O-H(+)	81
C04106	2-(Hydroxymethyl)-4-oxobutanoate	C5H8O4	131.0343306	-H(+)	136
C04106	2-(Hydroxymethyl)-4-oxobutanoate	C5H8O4	149.0446998	+OH(-)	183
C04106	2-(Hydroxymethyl)-4-oxobutanoate	C5H8O4	150.0495658	[+1]+OH(-)	185
C04106	2-(Hydroxymethyl)-4-oxobutanoate	C5H8O4	153.0168341	.H/Na-H(+)	190
C04106	2-(Hydroxymethyl)-4-oxobutanoate	C5H8O4	168.9905597	.H/K-H(+)	242
C04137	N2-(D-1-Carboxyethyl)-L-arginine	C9H18N4O4	479.0317269	.(H2PO4)2KH-H(+)	1085
C04145	all-trans-Nonaprenyl diphosphate	C45H76O7P2	807.5008191	+OH(-)	1556
C04146	all-trans-Octaprenyl diphosphate	C40H68O7P2	743.4204314	.H/Na-H(+)	1487
C04148	alpha-N-Phenylacetyl-L-glutamine	C13H16N2O4	263.0978231	-H(+)	501
C04148	alpha-N-Phenylacetyl-L-glutamine	C13H16N2O4	321.065228	.NaCl-H(+)	702
C04148	alpha-N-Phenylacetyl-L-glutamine	C13H16N2O4	405.0453149	.HPO4Na2-H(+)	941
C04171	"(2S,3S)-2,3-Dihydro-2,3-dihydroxybenzoate"	C7H8O4	296.9729444	.HPO4Na2-H(+)	622
C04181	3-Hydroxy-3-methyl-2-oxobutanoic acid	C5H8O4	87.04450366	-CO2-H(+)	35
C04181	3-Hydroxy-3-methyl-2-oxobutanoic acid	C5H8O4	113.024407	-H2O-H(+)	81
C04181	3-Hydroxy-3-methyl-2-oxobutanoic acid	C5H8O4	131.0343306	-H(+)	136
C04181	3-Hydroxy-3-methyl-2-oxobutanoic acid	C5H8O4	149.0446998	+OH(-)	183
C04181	3-Hydroxy-3-methyl-2-oxobutanoic acid	C5H8O4	150.0495658	[+1]+OH(-)	185
C04181	3-Hydroxy-3-methyl-2-oxobutanoic acid	C5H8O4	153.0168341	.H/Na-H(+)	190
C04181	3-Hydroxy-3-methyl-2-oxobutanoic acid	C5H8O4	168.9905597	.H/K-H(+)	242
C04188	S-Methyl-5-thio-D-ribose 1-phosphate	C6H13O7PS	280.9858558	.H/Na-H(+)	555
C04188	S-Methyl-5-thio-D-ribose 1-phosphate	C6H13O7PS	492.9196822	.(H2PO4)2KH-H(+)	1114
C04225	"(Z)-But-2-ene-1,2,3-tricarboxylate"	C7H8O6	143.0343577	-CO2-H(+)	166
C04225	"(Z)-But-2-ene-1,2,3-tricarboxylate"	C7H8O6	187.024216	-H(+)	298
C04225	"(Z)-But-2-ene-1,2,3-tricarboxylate"	C7H8O6	205.0360138	+OH(-)	358
C04225	"(Z)-But-2-ene-1,2,3-tricarboxylate"	C7H8O6	206.038598	[+1]+OH(-)	361
C04225	"(Z)-But-2-ene-1,2,3-tricarboxylate"	C7H8O6	209.0089734	.H/Na-H(+)	370
C04236	(2S)-2-Isopropyl-3-oxosuccinate	C7H10O5	293.0072204	.H2PO4Na-H(+)	605
C04236	(2S)-2-Isopropyl-3-oxosuccinate	C7H10O5	412.9633307	.(H2PO4Na)2-H(+)	955
C04257	N-Acetyl-D-mannosamine 6-phosphate	C8H16NO9P	539.9715604	.(H2PO4Na)2-H(+)	1193
C04272	"(R)-2,3-Dihydroxy-3-methylbutanoate"	C5H10O4	115.0389749	-H2O-H(+)	90
C04272	"(R)-2,3-Dihydroxy-3-methylbutanoate"	C5H10O4	133.048284	-H(+)	143
C04272	"(R)-2,3-Dihydroxy-3-methylbutanoate"	C5H10O4	171.0061049	.H/K-H(+)	249
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	C5H7NO3	111.0096719	-NH3-H(+)	73
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	C5H7NO3	128.0352619	-H(+)	129
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	C5H7NO3	129.0371613	[+1]-H(+)	131
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	C5H7NO3	146.0458908	+OH(-)	176
C04282	1-Pyrroline-4-hydroxy-2-carboxylate	C5H7NO3	111.0096719	-NH3-H(+)	73
C04282	1-Pyrroline-4-hydroxy-2-carboxylate	C5H7NO3	128.0352619	-H(+)	129
C04282	1-Pyrroline-4-hydroxy-2-carboxylate	C5H7NO3	129.0371613	[+1]-H(+)	131
C04282	1-Pyrroline-4-hydroxy-2-carboxylate	C5H7NO3	146.0458908	+OH(-)	176
C04287	"3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione"	C6H8O5	115.0389749	-CO2-H(+)	90
C04287	"3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione"	C6H8O5	159.0293637	-H(+)	216
C04287	"3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione"	C6H8O5	177.0404735	+OH(-)	272
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	C6H9NOS	283.96815	.HPO4Na2-H(+)	576
C04314	"cis-1,2-Dihydronaphthalene-1,2-diol"	C10H10O2	281.0201129	.H2PO4Na-H(+)	556
C04314	"cis-1,2-Dihydronaphthalene-1,2-diol"	C10H10O2	303.0023215	.HPO4Na2-H(+)	646
C04314	"cis-1,2-Dihydronaphthalene-1,2-diol"	C10H10O2	394.974812	.(H2PO4)2KH-H(+)	913
C04332	"6,7-Dimethyl-8-(1-D-ribityl)lumazine"	C13H18N4O6	461.0568337	.H2PO4K-H(+)	1047
C04332	"6,7-Dimethyl-8-(1-D-ribityl)lumazine"	C13H18N4O6	499.0130614	.HPO4K2-H(+)	1127
C04332	"6,7-Dimethyl-8-(1-D-ribityl)lumazine"	C13H18N4O6	559.0298553	.(H2PO4)2KH-H(+)	1219
C04332	"6,7-Dimethyl-8-(1-D-ribityl)lumazine"	C13H18N4O6	596.9824977	.(H2PO4K)2-H(+)	1292
C04349	"(4S)-4,6-Dihydroxy-2,5-dioxohexanoate"	C6H8O6	294.9833275	.H2PO4Na-H(+)	614
C04349	"(4S)-4,6-Dihydroxy-2,5-dioxohexanoate"	C6H8O6	310.9609684	.H2PO4K-H(+)	676
C04351	(R)-2-Methylimino-1-phenylpropan-1-ol	C10H13NO	402.0148183	.(H2PO4Na)2-H(+)	931
C04368	3-Amino-3-(4-hydroxyphenyl)propanoate	C9H11NO3	202.0525579	.H/Na-H(+)	348
C04368	3-Amino-3-(4-hydroxyphenyl)propanoate	C9H11NO3	295.9869459	.(NaCl)2-H(+)	617
C04376	5'-Phosphoribosyl-N-formylglycinamide	C8H15N2O9P	331.0545622	+OH(-)	731
C04376	5'-Phosphoribosyl-N-formylglycinamide	C8H15N2O9P	332.0575457	[+1]+OH(-)	733
C04390	"N6-Acetyl-LL-2,6-diaminoheptanedioate"	C9H16N2O5	187.1075227	-CO2-H(+)	301
C04390	"N6-Acetyl-LL-2,6-diaminoheptanedioate"	C9H16N2O5	231.0994018	-H(+)	417
C04390	"N6-Acetyl-LL-2,6-diaminoheptanedioate"	C9H16N2O5	232.1009162	[+1]-H(+)	418
C04411	"(2R,3S)-3-Isopropylmalate"	C7H12O5	157.0510526	-H2O-H(+)	205
C04411	"(2R,3S)-3-Isopropylmalate"	C7H12O5	175.0609996	-H(+)	264
C04411	"(2R,3S)-3-Isopropylmalate"	C7H12O5	176.0644596	[+1]-H(+)	268
C04435	"(Z)-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	169.1232717	+OH(-)	243
C04435	"(Z)-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	189.0601868	.H2/Ca-H(+)	309
C04435	"(Z)-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	189.0733615	.H/K-H(+)	310
C04435	"(Z)-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C04435	"(Z)-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C04437	1-(5-Phosphoribosyl)imidazole-4-acetate	C10H15N2O9P	359.0259534	.H/Na-H(+)	820
C04437	1-(5-Phosphoribosyl)imidazole-4-acetate	C10H15N2O9P	472.9815702	.H2PO4K-H(+)	1064
C04468	"(+)-cis-3,4-Dihydrophenanthrene-3,4-diol"	C14H12O2	384.9473943	.(NaCl)3-H(+)	889
C04479	"2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate"	C9H10O6	430.9748556	.(H2PO4)2NaH-H(+)	988
C04498	N-(4-Guanidinobutyl)-4-hydroxycinnamide	C14H20N4O2	297.1367262	.H/Na-H(+)	623
C04498	N-(4-Guanidinobutyl)-4-hydroxycinnamide	C14H20N4O2	417.0893343	.HPO4Na2-H(+)	962
C04501	N-Acetyl-alpha-D-glucosamine 1-phosphate	C8H16NO9P	539.9715604	.(H2PO4Na)2-H(+)	1193
C04525	Fecosterol	C28H46O	419.3281747	.H/Na-H(+)	972
C04546	(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate	C8H14O5	189.0733615	-H(+)	310
C04546	(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate	C8H14O5	309.0323857	.H2PO4Na-H(+)	665
C04546	(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate	C8H14O5	325.0097335	.H2PO4K-H(+)	713
C04554	"3alpha,7alpha-Dihydroxy-5beta-cholestanate"	C27H46O4	455.3184337	.H/Na-H(+)	1036
C04554	"3alpha,7alpha-Dihydroxy-5beta-cholestanate"	C27H46O4	569.2749907	.H2PO4K-H(+)	1238
C04563	"D-myo-Inositol 1,2,4,5,6-pentakisphosphate"	C6H17O21P5	850.760546	.(H2PO4K)2-H(+)	1611
C04574	"di-trans,poly-cis-Undecaprenyl diphosphate"	C55H92O7P2	947.5860734	.H/Na-H(+)	1682
C04575	"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate"	C6H8O7	147.0291756	-CO2-H(+)	178
C04575	"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate"	C6H8O7	173.0082314	-H2O-H(+)	256
C04575	"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate"	C6H8O7	191.0198702	-H(+)	315
C04575	"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate"	C6H8O7	192.0230534	[+1]-H(+)	317
C04577	15-OxoETE	C20H30O3	335.2312817	+OH(-)	744
C04577	15-OxoETE	C20H30O3	339.2038927	.H/Na-H(+)	759
C04579	"Inositol 1,2,3,5,6-pentakisphosphate"	C6H17O21P5	850.760546	.(H2PO4K)2-H(+)	1611
C04582	S-Methyl-5-thio-D-ribulose 1-phosphate	C6H13O7PS	280.9858558	.H/Na-H(+)	555
C04582	S-Methyl-5-thio-D-ribulose 1-phosphate	C6H13O7PS	492.9196822	.(H2PO4)2KH-H(+)	1114
C04593	"(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate"	C7H10O7	161.0457211	-CO2-H(+)	222
C04593	"(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate"	C7H10O7	187.024216	-H2O-H(+)	298
C04593	"(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate"	C7H10O7	205.0360138	-H(+)	358
C04593	"(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate"	C7H10O7	206.038598	[+1]-H(+)	361
C04604	"3-Hydroxy-2-methylpyridine-4,5-dicarboxylate"	C8H7NO5	315.9854228	.H2PO4Na-H(+)	695
C04628	N-(7-Mercaptoheptanoyl)threonine 3-O-phosphate	C11H22NO7PS	364.0663278	.H/Na-H(+)	834
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	C8H16N3O8P	545.961409	.(H2PO4)2KH-H(+)	1202
C04666	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate	C6H11N2O6P	237.0287454	-H(+)	430
C04666	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate	C6H11N2O6P	356.9901083	.H2PO4Na-H(+)	816
C04666	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate	C6H11N2O6P	372.9569934	.H2PO4K-H(+)	858
C04672	"(9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoic acid"	C18H28O3	291.2012215	-H(+)	600
C04672	"(9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoic acid"	C18H28O3	292.2046431	[+1]-H(+)	601
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	C9H15N4O8P	337.0547977	-H(+)	751
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	C9H15N4O8P	375.0094606	.H/K-H(+)	860
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	C9H15N4O8P	472.9815702	.H2PO4K-H(+)	1064
C04690	2-(Hydroxymethyl)-3-(acetamidomethylene)succinate	C8H11NO6	274.0094433	.NaCl-H(+)	533
C04717	"(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid"	C18H32O4	267.2326907	-CO2-H(+)	515
C04717	"(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid"	C18H32O4	311.2232078	-H(+)	680
C04717	"(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid"	C18H32O4	333.2069985	.H/Na-H(+)	737
C04722	"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate"	C27H46O5	569.2749907	.H2PO4Na-H(+)	1238
C04732	5-Amino-6-(1-D-ribitylamino)uracil	C9H16N4O6	333.0582661	.NaCl-H(+)	736
C04734	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	C10H15N4O9P	365.0473773	-H(+)	836
C04734	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	C10H15N4O9P	402.9970473	.H2/Ca-H(+)	934
C04734	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	C10H15N4O9P	480.9698166	.(NaCl)2-H(+)	1091
C04742	"(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate"	C20H32O3	301.2174319	-H2O-H(+)	642
C04742	"(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate"	C20H32O3	320.2354533	[+1]-H(+)	701
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate	C6H11N3O7P2	335.9605262	.H/K-H(+)	745
C04778	"N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole"	C14H19N2O7P	379.0665225	.H/Na-H(+)	870
C04780	"8-[(1R,2R)-3-Oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate"	C18H30O3	311.2232078	+OH(-)	680
C04780	"8-[(1R,2R)-3-Oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate"	C18H30O3	315.1972581	.H/Na-H(+)	692
C04796	"4-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde"	C9H11NO6	265.9991535	.H2/Ca-H(+)	506
C04797	"5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde"	C9H11NO6	265.9991535	.H2/Ca-H(+)	506
C04805	5(S)-HETE	C20H32O3	301.2174319	-H2O-H(+)	642
C04805	5(S)-HETE	C20H32O3	320.2354533	[+1]-H(+)	701
C04822	8(R)-HPETE	C20H32O4	335.2312817	-H(+)	744
C04895	"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine"	C9H16N5O13P3	493.9859371	-H(+)	1115
C04895	"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine"	C9H16N5O13P3	711.9268026	.(H2PO4)2NaH-H(+)	1454
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	C15H25N5O15P2	794.019121	.(H2PO4)2NaH-H(+)	1542
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	C15H25N5O15P2	794.019121	.(H2PO4)2NaH-H(+)	1542
C05100	3-Ureidoisobutyrate	C5H10N2O3	127.0510671	-H2O-H(+)	128
C05100	3-Ureidoisobutyrate	C5H10N2O3	128.0352619	-NH3-H(+)	129
C05100	3-Ureidoisobutyrate	C5H10N2O3	145.0610973	-H(+)	174
C05100	3-Ureidoisobutyrate	C5H10N2O3	163.0731257	+OH(-)	227
C05100	3-Ureidoisobutyrate	C5H10N2O3	183.0179454	.H/K-H(+)	287
C05103	4alpha-Methylzymosterol	C28H46O	419.3281747	.H/Na-H(+)	972
C05107	7-Dehydrodesmosterol	C27H42O	403.3057301	.H/Na-H(+)	937
C05108	14-Demethyllanosterol	C29H48O	449.3097605	.H2/Ca-H(+)	1025
C05122	Taurocholate	C26H45NO7S	514.2841328	-H(+)	1150
C05122	Taurocholate	C26H45NO7S	515.287462	[+1]-H(+)	1154
C05122	Taurocholate	C26H45NO7S	536.2660216	.H/Na-H(+)	1185
C05122	Taurocholate	C26H45NO7S	552.2404541	.H/K-H(+)	1209
C05122	Taurocholate	C26H45NO7S	634.2385369	.H2PO4Na-H(+)	1346
C05122	Taurocholate	C26H45NO7S	650.214912	.H2PO4K-H(+)	1369
C05123	2-Hydroxyethanesulfonate	C2H6O4S	124.9962134	-H(+)	123
C05130	Imidazole-4-acetaldehyde	C5H6N2O	109.0405083	-H(+)	72
C05130	Imidazole-4-acetaldehyde	C5H6N2O	127.0510671	+OH(-)	128
C05131	(1-Ribosylimidazole)-4-acetate	C10H14N2O6	279.074038	.H/Na-H(+)	547
C05133	4-Imidazolone-5-acetate	C5H6N2O3	282.9786388	.HPO4Na2-H(+)	564
C05138	17alpha-Hydroxypregnenolone	C21H32O3	349.2400111	+OH(-)	794
C05141	Estriol	C18H24O3	461.0568337	.HPO4K2-H(+)	1047
C05141	Estriol	C18H24O3	559.0298553	.(H2PO4K)2-H(+)	1219
C05143	Dhurrin	C14H17NO7	328.1067282	+OH(-)	724
C05143	Dhurrin	C14H17NO7	452.0303709	.HPO4Na2-H(+)	1032
C05145	3-Aminoisobutyric acid	C4H9NO2	85.03008004	-NH3-H(+)	31
C05145	3-Aminoisobutyric acid	C4H9NO2	102.0557171	-H(+)	63
C05161	"2,5-Diaminohexanoate"	C6H14N2O2	145.098264	-H(+)	175
C05161	"2,5-Diaminohexanoate"	C6H14N2O2	146.0977762	[+1]-H(+)	177
C05174	(S)-Cheilanthifoline	C19H19NO4	324.1205813	-H(+)	710
C05174	(S)-Cheilanthifoline	C19H19NO4	325.1264616	[+1]-H(+)	714
C05175	"6,7,12b,13e-Tetrahydro-4H-bis[1,3]benzodioxolo[5,6-a:4',5'-g]quinolizine"	C19H17NO4	340.1229789	+OH(-)	763
C05175	"6,7,12b,13e-Tetrahydro-4H-bis[1,3]benzodioxolo[5,6-a:4',5'-g]quinolizine"	C19H17NO4	380.0703222	.NaCl-H(+)	872
C05175	"6,7,12b,13e-Tetrahydro-4H-bis[1,3]benzodioxolo[5,6-a:4',5'-g]quinolizine"	C19H17NO4	442.0788724	.H2PO4Na-H(+)	1012
C05176	(S)-N-Methylcoclaurine	C18H21NO3	356.1030981	.NaCl-H(+)	814
C05178	(R)-Reticuline	C19H23NO4	366.1096522	.H/K-H(+)	838
C05179	Salutaridine	C19H21NO4	566.0511389	.(H2PO4Na)2-H(+)	1233
C05191	Dihydrosanguinarine	C20H15NO4	350.1030331	+OH(-)	796
C05191	Dihydrosanguinarine	C20H15NO4	370.0445171	.H/K-H(+)	851
C05191	Dihydrosanguinarine	C20H15NO4	505.986539	.HPO4K2-H(+)	1137
C05191	Dihydrosanguinarine	C20H15NO4	603.9588088	.(H2PO4K)2-H(+)	1300
C05200	"3-Hexaprenyl-4,5-dihydroxybenzoate"	C37H54O4	599.3486337	.H/K-H(+)	1296
C05200	"3-Hexaprenyl-4,5-dihydroxybenzoate"	C37H54O4	599.3486337	.H2/Ca-H(+)	1296
C05220	"5,6,8,14-Tetradehydro-3,6-dimethoxy-17-methyl-morphinan-4,7-diol"	C19H23NO4	366.1096522	.H/K-H(+)	838
C05235	Hydroxyacetone	C3H6O2	55.01954469	-H2O-H(+)	1
C05235	Hydroxyacetone	C3H6O2	73.02937447	-H(+)	21
C05235	Hydroxyacetone	C3H6O2	91.04000983	+OH(-)	42
C05247	10-Hydroxydihydrosanguinarine	C20H15NO5	406.0435317	.NaCl-H(+)	943
C05281	5-Methylbarbiturate	C5H6N2O3	282.9786388	.HPO4Na2-H(+)	564
C05294	19-Hydroxytestosterone	C19H28O3	321.2122088	+OH(-)	703
C05300	16alpha-Hydroxyestrone	C18H22O3	323.0977086	.H2/Ca-H(+)	708
C05300	16alpha-Hydroxyestrone	C18H22O3	421.0757799	.H2PO4K-H(+)	975
C05307	Chlorophyll b	C55H70MgN4O6	905.4913001	-H(+)	1659
C05332	Phenethylamine	C8H11N	158.0278732	.H2/Ca-H(+)	209
C05340	beta-Alanyl-L-arginine	C9H19N5O3	380.0703222	.H2PO4K-H(+)	872
C05345	beta-D-Fructose 6-phosphate	C6H13O9P	179.0568334	-H3PO4-H(+)	276
C05345	beta-D-Fructose 6-phosphate	C6H13O9P	179.0568334	-HPO3-H(+)	276
C05345	beta-D-Fructose 6-phosphate	C6H13O9P	215.0325851	-CO2-H(+)	379
C05345	beta-D-Fructose 6-phosphate	C6H13O9P	259.0226222	-H(+)	497
C05345	beta-D-Fructose 6-phosphate	C6H13O9P	296.9729444	.H2/Ca-H(+)	622
C05345	beta-D-Fructose 6-phosphate	C6H13O9P	296.9729444	.H/K-H(+)	622
C05345	beta-D-Fructose 6-phosphate	C6H13O9P	316.9795587	.NaCl-H(+)	698
C05350	2-Hydroxy-3-(4-hydroxyphenyl)propenoate	C9H8O4	396.9681004	.(H2PO4)2NaH-H(+)	919
C05350	2-Hydroxy-3-(4-hydroxyphenyl)propenoate	C9H8O4	450.906519	.(H2PO4K)2-H(+)	1028
C05356	5(S)-HPETE	C20H32O4	335.2312817	-H(+)	744
C05378	"beta-D-Fructose 1,6-bisphosphate"	C6H14O12P2	259.0226222	-H3PO4-H(+)	497
C05378	"beta-D-Fructose 1,6-bisphosphate"	C6H14O12P2	259.0226222	-HPO3-H(+)	497
C05378	"beta-D-Fructose 1,6-bisphosphate"	C6H14O12P2	338.9893513	-H(+)	758
C05378	"beta-D-Fructose 1,6-bisphosphate"	C6H14O12P2	339.9937751	[+1]-H(+)	762
C05378	"beta-D-Fructose 1,6-bisphosphate"	C6H14O12P2	360.9715779	.H/Na-H(+)	824
C05378	"beta-D-Fructose 1,6-bisphosphate"	C6H14O12P2	376.9447058	.H/K-H(+)	865
C05378	"beta-D-Fructose 1,6-bisphosphate"	C6H14O12P2	458.9410844	.H2PO4Na-H(+)	1042
C05378	"beta-D-Fructose 1,6-bisphosphate"	C6H14O12P2	474.9159465	.H2PO4K-H(+)	1076
C05378	"beta-D-Fructose 1,6-bisphosphate"	C6H14O12P2	512.8717986	.HPO4K2-H(+)	1148
C05380	Nicotinurate	C8H8N2O3	299.0056384	.H2PO4Na-H(+)	631
C05380	Nicotinurate	C8H8N2O3	352.9370028	.HPO4K2-H(+)	802
C05380	Nicotinurate	C8H8N2O3	418.9592104	.(H2PO4Na)2-H(+)	969
C05380	Nicotinurate	C8H8N2O3	450.906519	.(H2PO4K)2-H(+)	1028
C05382	Sedoheptulose 7-phosphate	C7H15O10P	289.0340019	-H(+)	596
C05382	Sedoheptulose 7-phosphate	C7H15O10P	307.0445353	+OH(-)	654
C05382	Sedoheptulose 7-phosphate	C7H15O10P	346.9930084	.NaCl-H(+)	788
C05382	Sedoheptulose 7-phosphate	C7H15O10P	430.9748556	.HPO4Na2-H(+)	988
C05382	Sedoheptulose 7-phosphate	C7H15O10P	506.9650835	.(H2PO4)2NaH-H(+)	1139
C05385	D-Glucuronate 1-phosphate	C6H11O10P	229.0131522	-CO2-H(+)	414
C05385	D-Glucuronate 1-phosphate	C6H11O10P	273.0037787	-H(+)	531
C05385	D-Glucuronate 1-phosphate	C6H11O10P	274.0094433	[+1]-H(+)	533
C05385	D-Glucuronate 1-phosphate	C6H11O10P	294.9833275	.H/Na-H(+)	614
C05385	D-Glucuronate 1-phosphate	C6H11O10P	310.9609684	.H/K-H(+)	676
C05396	Lactose 6-phosphate	C12H23O14P	341.1088246	-H3PO4-H(+)	770
C05396	Lactose 6-phosphate	C12H23O14P	341.1088246	-HPO3-H(+)	770
C05396	Lactose 6-phosphate	C12H23O14P	377.085623	-CO2-H(+)	866
C05396	Lactose 6-phosphate	C12H23O14P	421.0757799	-H(+)	975
C05396	Lactose 6-phosphate	C12H23O14P	479.0317269	.NaCl-H(+)	1085
C05396	Lactose 6-phosphate	C12H23O14P	557.0078322	.H2PO4K-H(+)	1218
C05396	Lactose 6-phosphate	C12H23O14P	594.9642549	.HPO4K2-H(+)	1288
C05399	Melibiitol	C12H24O11	577.0258774	.(H2PO4)2KH-H(+)	1256
C05399	Melibiitol	C12H24O11	614.9926759	.(H2PO4K)2-H(+)	1326
C05400	Epimelibiose	C12H22O11	323.0977086	-H2O-H(+)	708
C05400	Epimelibiose	C12H22O11	341.1088246	-H(+)	770
C05400	Epimelibiose	C12H22O11	342.1127084	[+1]-H(+)	773
C05400	Epimelibiose	C12H22O11	359.1196651	+OH(-)	821
C05400	Epimelibiose	C12H22O11	360.1229019	[+1]+OH(-)	822
C05400	Epimelibiose	C12H22O11	363.088619	.H/Na-H(+)	832
C05400	Epimelibiose	C12H22O11	379.0665225	.H/K-H(+)	870
C05400	Epimelibiose	C12H22O11	477.0346074	.H2PO4K-H(+)	1081
C05400	Epimelibiose	C12H22O11	514.9917449	.HPO4K2-H(+)	1152
C05401	3-beta-D-Galactosyl-sn-glycerol	C9H18O8	253.0912845	-H(+)	468
C05402	Melibiose	C12H22O11	323.0977086	-H2O-H(+)	708
C05402	Melibiose	C12H22O11	341.1088246	-H(+)	770
C05402	Melibiose	C12H22O11	342.1127084	[+1]-H(+)	773
C05402	Melibiose	C12H22O11	359.1196651	+OH(-)	821
C05402	Melibiose	C12H22O11	360.1229019	[+1]+OH(-)	822
C05402	Melibiose	C12H22O11	363.088619	.H/Na-H(+)	832
C05402	Melibiose	C12H22O11	379.0665225	.H/K-H(+)	870
C05402	Melibiose	C12H22O11	477.0346074	.H2PO4K-H(+)	1081
C05402	Melibiose	C12H22O11	514.9917449	.HPO4K2-H(+)	1152
C05404	D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose	C18H32O16	503.1649265	-H(+)	1134
C05404	D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose	C18H32O16	521.1714301	+OH(-)	1162
C05404	D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose	C18H32O16	522.1771346	[+1]+OH(-)	1163
C05422	Dehydroascorbate	C6H6O6	129.0194152	-CO2-H(+)	130
C05422	Dehydroascorbate	C6H6O6	173.0082314	-H(+)	256
C05422	Dehydroascorbate	C6H6O6	191.0198702	+OH(-)	315
C05422	Dehydroascorbate	C6H6O6	192.0230534	[+1]+OH(-)	317
C05422	Dehydroascorbate	C6H6O6	194.989516	.H/Na-H(+)	326
C05427	Phytyl diphosphate	C20H42O7P2	473.2340622	+OH(-)	1066
C05441	Vitamin D2	C28H44O	433.2804342	.H2/Ca-H(+)	991
C05441	Vitamin D2	C28H44O	515.287462	.H2PO4Na-H(+)	1154
C05441	Vitamin D2	C28H44O	537.2669817	.HPO4Na2-H(+)	1189
C05442	Stigmasterol	C29H48O	449.3097605	.H2/Ca-H(+)	1025
C05444	"3alpha,7alpha,26-Trihydroxy-5beta-cholestane"	C27H48O3	441.3371877	.H/Na-H(+)	1010
